"Plant_Community","Sampling_Frame","Decimal_Latitude","Decimal_Longitude","GeodeticDatum","Date","Species_Code","Scientific_Name","Vernacular_Name","Life_Form"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PHYGRO1","Phymatosorus grossus","naturalized laua‘e","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASEDU","Passiflora edulis","passionfruit","Vine"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"ARUGRA","Arundina graminifolia","bamboo orchid","Herb"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"STAJAM","Stachytarpheta jamaicensis","Jamaica vervain","Herb"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PHYGRO1","Phymatosorus grossus","naturalized laua‘e","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASEDU","Passiflora edulis","passionfruit","Vine"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"STAJAM","Stachytarpheta jamaicensis","Jamaica vervain","Herb"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PHYGRO1","Phymatosorus grossus","naturalized laua‘e","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PLUCAR","Pluchea carolinensis","sourbush","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASEDU","Passiflora edulis","passionfruit","Vine"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASEDU","Passiflora edulis","passionfruit","Vine"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASEDU","Passiflora edulis","passionfruit","Vine"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PLUCAR","Pluchea carolinensis","sourbush","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASEDU","Passiflora edulis","passionfruit","Vine"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASEDU","Passiflora edulis","passionfruit","Vine"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PLUCAR","Pluchea carolinensis","sourbush","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASEDU","Passiflora edulis","passionfruit","Vine"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASEDU","Passiflora edulis","passionfruit","Vine"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PHYGRO1","Phymatosorus grossus","naturalized laua‘e","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASEDU","Passiflora edulis","passionfruit","Vine"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PLUCAR","Pluchea carolinensis","sourbush","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.351519,-155.143429,"EPSG: 4326",2010-10-20,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"RUBROS1","Rubus rosifolius","thimbleberry","Shrub"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"RUBROS1","Rubus rosifolius","thimbleberry","Shrub"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"RUBROS1","Rubus rosifolius","thimbleberry","Shrub"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"HYPPAR","Hypericum parvulum","Hypericum parvulum","Herb"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"ANDVIR","Andropogon virginicus","broomsedge","Grass"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.385564,-155.216334,"EPSG: 4326",2010-11-17,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.387404,-155.204605,"EPSG: 4326",2010-12-08,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.387404,-155.204605,"EPSG: 4326",2010-12-08,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.387404,-155.204605,"EPSG: 4326",2010-12-08,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.387404,-155.204605,"EPSG: 4326",2010-12-08,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.387404,-155.204605,"EPSG: 4326",2010-12-08,"JUNEFF","Juncus effusus","Japanese mat rush","Rush"
"Wet Forest","Nahuku / East Rift",19.387404,-155.204605,"EPSG: 4326",2010-12-08,"SETPAR","Setaria parviflora","foxtail","Grass"
"Wet Forest","Nahuku / East Rift",19.387404,-155.204605,"EPSG: 4326",2010-12-08,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.387404,-155.204605,"EPSG: 4326",2010-12-08,"JUNEFF","Juncus effusus","Japanese mat rush","Rush"
"Wet Forest","Nahuku / East Rift",19.387404,-155.204605,"EPSG: 4326",2010-12-08,"SACIND","Sacciolepis indica","glenwood grass","Grass"
"Wet Forest","Nahuku / East Rift",19.387404,-155.204605,"EPSG: 4326",2010-12-08,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.387404,-155.204605,"EPSG: 4326",2010-12-08,"ANDVIR","Andropogon virginicus","broomsedge","Grass"
"Wet Forest","Nahuku / East Rift",19.387404,-155.204605,"EPSG: 4326",2010-12-08,"ANDVIR","Andropogon virginicus","broomsedge","Grass"
"Wet Forest","Nahuku / East Rift",19.387404,-155.204605,"EPSG: 4326",2010-12-08,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.387404,-155.204605,"EPSG: 4326",2010-12-08,"MORFAY","Morella faya","fire tree","Tree"
